candidate_id,cohort,detector_id,energy_loss,event,hit_index,momentum_gev,pdg_id,sbt_qualifying,time_ns,track_id,x_cm,y_cm,z_cm
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223722,0.0022808497305959463,0,339,0.0027446855341410168,11,False,107.3690185546875,-2,-155.02291870117188,30.836811065673828,6367.41455078125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223722,0.0011564423330128193,0,340,0.0015872115692289084,11,False,106.68215942382812,-2,-154.6036834716797,30.474777221679688,6346.6357421875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223622,0.0015536401188001037,0,341,0.002000403621777786,11,False,106.17146301269531,-2,-154.23191833496094,30.479480743408203,6331.47314453125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223622,0.002927006222307682,0,342,0.003399817562354213,11,False,105.32937622070312,-2,-153.42250061035156,29.79085922241211,6306.48486328125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223622,0.002949594985693693,0,343,0.0034226582772249135,11,False,104.53137969970703,-2,-153.20294189453125,29.804771423339844,6282.50830078125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223622,0.0010164211271330714,0,344,0.0014394067786847858,11,False,104.3515625,-2,-152.5883331298828,29.999231338500977,6276.78955078125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223522,0.0037633362226188183,0,345,0.006640620428160323,11,False,103.51351928710938,-2,-152.16383361816406,29.495800018310547,6252.271484375
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223522,0.002385917119681835,0,346,0.0028514911731523517,11,False,103.53044128417969,-2,-151.6303253173828,29.4936466217041,6252.267578125
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223522,0.0016603083349764347,0,347,0.00211032117876174,11,False,102.70726013183594,-2,-151.2402801513672,29.661714553833008,6227.5498046875
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223522,0.00110479851718992,0,348,0.0015328670112583836,11,False,102.2428970336914,-2,-150.8678436279297,29.661935806274414,6213.6025390625
afterms-sample-a45fc522-row-25740,empirical_sbt_positive_control,223522,0.0017330585978925228,0,349,0.002185102846358422,11,False,102.24089050292969,-2,-151.0085906982422,29.632476806640625,6213.63134765625
